
dccn-l029.dccn.nl: 
                                                                                  Req'd    Req'd       Elap
Job ID                  Username    Queue    Jobname          SessID  NDS   TSK   Memory   Time    S   Time
10070864.dccn-l029.dcc  roboos      matlab   test_bug1262      38217   --       1    2gb  00:10:00 C       --    dccn-c007
10070865.dccn-l029.dcc  roboos      matlab   test_bug1245      38366   --       1    2gb  00:10:00 C       --    dccn-c007
10070866.dccn-l029.dcc  roboos      matlab   test_bug1407      38496   --       1    2gb  00:10:00 C       --    dccn-c007
10070867.dccn-l029.dcc  roboos      matlab   test_bug1309      38618   --       1    2gb  00:10:00 C       --    dccn-c007
10070868.dccn-l029.dcc  roboos      matlab   test_bug1049      38778   --       1    2gb  00:10:00 C       --    dccn-c007
10070869.dccn-l029.dcc  roboos      matlab   test_bug1760      38917   --       1    2gb  00:10:00 C       --    dccn-c007
10070870.dccn-l029.dcc  roboos      matlab   test_bug1483      39034   --       1    2gb  00:10:00 C       --    dccn-c007
10070871.dccn-l029.dcc  roboos      matlab   test_bug1807      39165   --       1    2gb  00:10:00 C       --    dccn-c007
10070872.dccn-l029.dcc  roboos      matlab   test_ft_multiplo  39260   --       1    2gb  00:10:00 C       --    dccn-c007
10070873.dccn-l029.dcc  roboos      matlab   test_bug1368      39348   --       1    2gb  00:20:00 C       --    dccn-c007
10070874.dccn-l029.dcc  roboos      matlab   test_ft_topoplot  39419   --       1    2gb  00:10:00 C       --    dccn-c007
10070875.dccn-l029.dcc  roboos      matlab   test_bug1785      39505   --       1    2gb  00:10:00 C       --    dccn-c007
10070876.dccn-l029.dcc  roboos      matlab   test_bug941       39586   --       1    2gb  00:10:00 C       --    dccn-c007
10070877.dccn-l029.dcc  roboos      matlab   test_bug843       39705   --       1    2gb  00:10:00 C       --    dccn-c007
10070878.dccn-l029.dcc  roboos      matlab   test_ft_timelock  39777   --       1    2gb  00:10:00 C       --    dccn-c007
10070879.dccn-l029.dcc  roboos      matlab   test_tutorial_co  39864   --       1    5gb  00:12:00 C       --    dccn-c007
10070880.dccn-l029.dcc  roboos      matlab   test_ft_qualityc  39970   --       1    2gb  00:11:23 C       --    dccn-c007
10070881.dccn-l029.dcc  roboos      matlab   test_ft_componen  40201   --       1    2gb  00:10:00 C       --    dccn-c007
10070882.dccn-l029.dcc  roboos      matlab   test_bug1212      40278   --       1    2gb  00:10:00 C       --    dccn-c007
10070883.dccn-l029.dcc  roboos      matlab   test_bug1114      40371   --       1    2gb  00:10:00 C       --    dccn-c007
10070884.dccn-l029.dcc  roboos      matlab   test_bug1450      40436   --       1    2gb  00:10:00 C       --    dccn-c007
10070885.dccn-l029.dcc  roboos      matlab   test_ft_statisti  40525   --       1    4gb  00:10:00 C       --    dccn-c007
10070886.dccn-l029.dcc  roboos      matlab   test_bug1254      40609   --       1    2gb  00:10:00 C       --    dccn-c007
10070887.dccn-l029.dcc  roboos      matlab   test_bug1416      40701   --       1    2gb  00:10:00 C       --    dccn-c007
10070888.dccn-l029.dcc  roboos      matlab   test_bug1318      40770   --       1    2gb  00:10:00 C       --    dccn-c007
10070889.dccn-l029.dcc  roboos      matlab   test_ft_freqanal  41029   --       1    8gb  00:40:00 C       --    dccn-c007
10070890.dccn-l029.dcc  roboos      matlab   test_bug1850      41301   --       1    2gb  00:10:00 C       --    dccn-c007
10070891.dccn-l029.dcc  roboos      matlab   test_bug1914      41530   --       1    2gb  00:10:00 C       --    dccn-c007
10070892.dccn-l029.dcc  roboos      matlab   test_bug1833      41597   --       1    2gb  00:10:00 C       --    dccn-c007
10070893.dccn-l029.dcc  roboos      matlab   test_bug1919       6002   --       1    2gb  00:10:00 C       --    dccn-c025
10070894.dccn-l029.dcc  roboos      matlab   test_bug1735       6025   --       1    2gb  00:10:00 C       --    dccn-c025
10070895.dccn-l029.dcc  roboos      matlab   test_bug1573       6071   --       1    2gb  00:10:00 C       --    dccn-c025
10070896.dccn-l029.dcc  roboos      matlab   test_bug1816       6147   --       1    2gb  00:10:00 C       --    dccn-c025
10070897.dccn-l029.dcc  roboos      matlab   test_ft_artifact   6240   --       1    2gb  00:10:00 C       --    dccn-c025
10070898.dccn-l029.dcc  roboos      matlab   test_bug1637       6353   --       1    2gb  00:10:00 C       --    dccn-c025
10070899.dccn-l029.dcc  roboos      matlab   test_bug1556       6530   --       1    2gb  00:10:00 C       --    dccn-c025
10070900.dccn-l029.dcc  roboos      matlab   test_ft_prepare_   6675   --       1    2gb  00:10:00 C       --    dccn-c025
10070901.dccn-l029.dcc  roboos      matlab   test_headmodel_o   6792   --       1    2gb  00:20:00 C       --    dccn-c025
10070902.dccn-l029.dcc  roboos      matlab   test_bug1794       7518   --       1    2gb  00:10:00 C       --    dccn-c025
10070903.dccn-l029.dcc  roboos      matlab   test_bug1956       7543   --       1    2gb  00:10:00 C       --    dccn-c025
10070904.dccn-l029.dcc  roboos      matlab   test_ft_channels   7596   --       1    2gb  00:10:00 C       --    dccn-c025
10070905.dccn-l029.dcc  roboos      matlab   test_bug1998       7673   --       1    2gb  00:10:00 C       --    dccn-c025
10070906.dccn-l029.dcc  roboos      matlab   test_bug950        7782   --       1    2gb  00:10:00 C       --    dccn-c025
10070907.dccn-l029.dcc  roboos      matlab   test_fileformat_   7904   --       1    2gb  00:10:00 C       --    dccn-c025
10070908.dccn-l029.dcc  roboos      matlab   test_tutorial_be   8058   --       1   10gb  02:30:00 C       --    dccn-c025
10070909.dccn-l029.dcc  roboos      matlab   test_bug298        8160   --       1    2gb  00:10:00 C       --    dccn-c025
10070910.dccn-l029.dcc  roboos      matlab   test_bug2031       8292   --       1    2gb  00:10:00 C       --    dccn-c025
10070911.dccn-l029.dcc  roboos      matlab   test_bug1042       8427   --       1    2gb  00:45:00 C       --    dccn-c025
10070912.dccn-l029.dcc  roboos      matlab   test_bug1800       8513   --       1    2gb  00:10:00 C       --    dccn-c025
10070913.dccn-l029.dcc  roboos      matlab   test_ft_apply_mo    999   --       1    2gb  00:10:00 C       --    dccn-c026
10070914.dccn-l029.dcc  roboos      matlab   test_bug1425       1032   --       1    2gb  00:10:00 C       --    dccn-c026
10070915.dccn-l029.dcc  roboos      matlab   test_bug2316       1079   --       1    2gb  00:10:00 C       --    dccn-c026
10070916.dccn-l029.dcc  roboos      matlab   test_ft_volumelo   1143   --       1    2gb  00:10:00 C       --    dccn-c026
10070917.dccn-l029.dcc  roboos      matlab   test_bug1408       1226   --       1    4gb  00:10:00 C       --    dccn-c026
10070918.dccn-l029.dcc  roboos      matlab   test_bug2137       1302   --       1    2gb  00:30:00 C       --    dccn-c026
10070919.dccn-l029.dcc  roboos      matlab   test_meg_leadfie   1379   --       1    2gb  00:10:00 C       --    dccn-c026
10070920.dccn-l029.dcc  roboos      matlab   test_bug1067       1460   --       1    2gb  00:10:00 C       --    dccn-c026
10070921.dccn-l029.dcc  roboos      matlab   test_bug1808       1654   --       1    2gb  00:10:00 C       --    dccn-c026
10070922.dccn-l029.dcc  roboos      matlab   test_bug1646       1855   --       1    4gb  00:10:00 C       --    dccn-c026
10070923.dccn-l029.dcc  roboos      matlab   test_tutorial_se   2085   --       1    3gb  00:10:00 C       --    dccn-c026
10070924.dccn-l029.dcc  roboos      matlab   test_bug2277       2283   --       1    2gb  00:10:00 C       --    dccn-c026
10070925.dccn-l029.dcc  roboos      matlab   test_bug1288       2420   --       1    2gb  00:10:00 C       --    dccn-c026
10070926.dccn-l029.dcc  roboos      matlab   test_tutorial_co   2618   --       1    2gb  00:10:00 C       --    dccn-c026
10070927.dccn-l029.dcc  roboos      matlab   test_bug1786       2760   --       1    2gb  00:10:00 C       --    dccn-c026
10070928.dccn-l029.dcc  roboos      matlab   test_ft_channelr   2915   --       1    2gb  00:10:00 C       --    dccn-c026
10070929.dccn-l029.dcc  roboos      matlab   test_headmodel_i   3058   --       1    2gb  00:10:00 C       --    dccn-c026
10070930.dccn-l029.dcc  roboos      matlab   test_bug542        3203   --       1    2gb  00:10:00 C       --    dccn-c026
10070931.dccn-l029.dcc  roboos      matlab   test_ft_timelock   3338   --       1    2gb  00:10:00 C       --    dccn-c026
10070932.dccn-l029.dcc  roboos      matlab   test_bug780        3478   --       1    2gb  00:10:00 C       --    dccn-c026
10070933.dccn-l029.dcc  roboos      matlab   test_bug682       37659   --       1    2gb  00:10:00 C       --    dccn-c027
10070934.dccn-l029.dcc  roboos      matlab   test_bug1230      37682   --       1    2gb  00:10:00 C       --    dccn-c027
10070935.dccn-l029.dcc  roboos      matlab   test_bug2040      37738   --       1    2gb  00:10:00 C       --    dccn-c027
10070936.dccn-l029.dcc  roboos      matlab   test_bug1051      37807   --       1    2gb  00:10:00 C       --    dccn-c027
10070937.dccn-l029.dcc  roboos      matlab   test_csp          37888   --       1    2gb  00:10:00 C       --    dccn-c027
10070938.dccn-l029.dcc  roboos      matlab   test_ft_networka  37984   --       1    2gb  00:10:00 C       --    dccn-c027
10070939.dccn-l029.dcc  roboos      matlab   test_bug2163      38178   --       1    2gb  00:10:00 C       --    dccn-c027
10070940.dccn-l029.dcc  roboos      matlab   test_bug1770      38367   --       1    2gb  00:10:00 C       --    dccn-c027
10070941.dccn-l029.dcc  roboos      matlab   test_bug1297      38513   --       1    2gb  00:15:00 C       --    dccn-c027
10070942.dccn-l029.dcc  roboos      matlab   test_bug2188      38647   --       1    2gb  00:10:00 C       --    dccn-c027
10070943.dccn-l029.dcc  roboos      matlab   test_bug2269      38764   --       1    2gb  00:10:00 C       --    dccn-c027
10070944.dccn-l029.dcc  roboos      matlab   test_ft_timelock  38897   --       1    2gb  00:10:00 C       --    dccn-c027
10070945.dccn-l029.dcc  roboos      matlab   test_bug1599      39038   --       1    2gb  00:10:00 C       --    dccn-c027
10070946.dccn-l029.dcc  roboos      matlab   test_tutorial_tm  39164   --       1   16gb  00:20:00 C       --    dccn-c027
10070947.dccn-l029.dcc  roboos      matlab   test_bug811       39304   --       1    2gb  00:10:00 C       --    dccn-c027
10070948.dccn-l029.dcc  roboos      matlab   test_bug576       26049   --       1    2gb  00:10:00 C       --    dccn-c028
10070949.dccn-l029.dcc  roboos      matlab   test_ft_movieplo  26331   --       1    2gb  00:10:00 C       --    dccn-c028
10070950.dccn-l029.dcc  roboos      matlab   test_bug895       26736   --       1    2gb  00:10:00 C       --    dccn-c028
10070951.dccn-l029.dcc  roboos      matlab   test_bug1043      27115   --       1    2gb  00:10:00 C       --    dccn-c028
10070952.dccn-l029.dcc  roboos      matlab   test_bug27        27522   --       1    2gb  00:10:00 C       --    dccn-c028
10070953.dccn-l029.dcc  roboos      matlab   test_headmodel_f  27952   --       1    2gb  00:10:00 C       --    dccn-c028
10070954.dccn-l029.dcc  roboos      matlab   test_bug1443      28325   --       1    2gb  00:10:00 C       --    dccn-c028
10070955.dccn-l029.dcc  roboos      matlab   test_spm_ft_inte  28723   --       1    2gb  00:10:00 C       --    dccn-c028
10070956.dccn-l029.dcc  roboos      matlab   test_bug1409      29199   --       1    2gb  00:10:00 C       --    dccn-c028
10070957.dccn-l029.dcc  roboos      matlab   test_bug1166      29655   --       1    2gb  00:10:00 C       --    dccn-c028
10070958.dccn-l029.dcc  roboos      matlab   test_bug1149      30072   --       1    2gb  00:10:00 C       --    dccn-c028
10070959.dccn-l029.dcc  roboos      matlab   test_bug1924      30499   --       1    2gb  00:10:00 C       --    dccn-c028
10070960.dccn-l029.dcc  roboos      matlab   test_bug1826      30954   --       1    3gb  00:20:00 C       --    dccn-c028
10070961.dccn-l029.dcc  roboos      matlab   test_neuromag_un  31386   --       1    2gb  00:10:00 C       --    dccn-c028
10070962.dccn-l029.dcc  roboos      matlab   test_ft_senstype   9903   --       1    2gb  00:10:00 C       --    dccn-c025
10070963.dccn-l029.dcc  roboos      matlab   test_bug168        9926   --       1    2gb  00:10:00 C       --    dccn-c025
10070964.dccn-l029.dcc  roboos      matlab   test_ft_appendfr  13161   --       1    2gb  00:10:00 C       --    dccn-c021
10070965.dccn-l029.dcc  roboos      matlab   test_bug2220      13184   --       1    2gb  00:10:00 C       --    dccn-c021
10070966.dccn-l029.dcc  roboos      matlab   test_bug1150      13219   --       1    2gb  00:10:00 C       --    dccn-c021
10070967.dccn-l029.dcc  roboos      matlab   test_bug70        13276   --       1    2gb  00:20:00 C       --    dccn-c021
10070968.dccn-l029.dcc  roboos      matlab   test_bug1035      13360   --       1    2gb  00:10:00 C       --    dccn-c021
10070969.dccn-l029.dcc  roboos      matlab   test_bug1754      13478   --       1    2gb  00:10:00 C       --    dccn-c021
10070970.dccn-l029.dcc  roboos      matlab   test_bug1916      13526   --       1    2gb  00:10:00 C       --    dccn-c021
10070971.dccn-l029.dcc  roboos      matlab   test_bug2623      13570   --       1    2gb  16:00:00 C       --    dccn-c021
10070972.dccn-l029.dcc  roboos      matlab   test_bug1818      10298   --       1    2gb  00:10:00 C       --    dccn-c025
10070973.dccn-l029.dcc  roboos      matlab   test_bug2         10322   --       1    2gb  00:10:00 C       --    dccn-c025
10070974.dccn-l029.dcc  roboos      matlab   test_bug1298      10393   --       1    3gb  00:10:00 C       --    dccn-c025
10070975.dccn-l029.dcc  roboos      matlab   test_bug1894      10447   --       1    2gb  00:10:00 C       --    dccn-c025
10070976.dccn-l029.dcc  roboos      matlab   test_bug731       10518   --       1    2gb  00:10:00 C       --    dccn-c025
10070977.dccn-l029.dcc  roboos      matlab   test_ft_connecti  10589   --       1    2gb  00:10:00 C       --    dccn-c025
10070978.dccn-l029.dcc  roboos      matlab   test_scalingfact  10660   --       1    2gb  00:10:00 C       --    dccn-c025
10070979.dccn-l029.dcc  roboos      matlab   test_headmodel_s  10731   --       1   16gb  16:00:00 C       --    dccn-c025
10070980.dccn-l029.dcc  roboos      matlab   test_bug896       10802   --       1    2gb  00:10:00 C       --    dccn-c025
10070981.dccn-l029.dcc  roboos      matlab   test_tutorial_he  10873   --       1    2gb  00:30:00 C       --    dccn-c025
10070982.dccn-l029.dcc  roboos      matlab   test_bug1142      10944   --       1    2gb  00:10:00 C       --    dccn-c025
10070983.dccn-l029.dcc  roboos      matlab   test_bug2033      11015   --       1   16gb  16:00:00 C       --    dccn-c025
10070984.dccn-l029.dcc  roboos      matlab   test_bug62        11086   --       1    2gb  00:10:00 C       --    dccn-c025
10070985.dccn-l029.dcc  roboos      matlab   test_bug798       11157   --       1    2gb  00:10:00 C       --    dccn-c025
10070986.dccn-l029.dcc  roboos      matlab   test_bug1125      11228   --       1    2gb  00:10:00 C       --    dccn-c025
10070987.dccn-l029.dcc  roboos      matlab   test_ft_conjunct  11301   --       1    2gb  00:10:00 C       --    dccn-c025
10070988.dccn-l029.dcc  roboos      matlab   test_bug1027      11372   --       1    2gb  00:10:00 C       --    dccn-c025
10070989.dccn-l029.dcc  roboos      matlab   test_headmodel_b  11443   --       1    2gb  00:10:00 C       --    dccn-c025
10070990.dccn-l029.dcc  roboos      matlab   test_ft_prepare_   5128   --       1    2gb  00:10:00 C       --    dccn-c026
10070991.dccn-l029.dcc  roboos      matlab   test_tutorial_ev   5151   --       1    2gb  00:10:00 C       --    dccn-c026
10070992.dccn-l029.dcc  roboos      matlab   test_bug1508       5205   --       1    2gb  00:10:00 C       --    dccn-c026
10070993.dccn-l029.dcc  roboos      matlab   test_bug1427       5279   --       1    2gb  00:10:00 C       --    dccn-c026
10070994.dccn-l029.dcc  roboos      matlab   test_bug1248       5347   --       1    2gb  00:10:00 C       --    dccn-c026
10070995.dccn-l029.dcc  roboos      matlab   test_tutorial_he   5418   --       1    2gb  00:27:44 C       --    dccn-c026
